[579,80.59050549748423,3.8742778287269175,9,57,803,48927]
[576,99.68772297635228,2.653878789860755,6,141,912,212929]
[673,38.150011618497324,2.5109373312443495,18,16,103,148677]
[621,219.4881414079221,2.08365147234872,9,181,295,295233]
[321,199.20249093763655,4.870266580255702,6,141,3,102478]
[58,116.47510321783658,2.23772450000979,21,189,875,21052]
[54,68.9925410193468,0.8764110633637756,21,71,629,32709]
[134,128.8403126347136,2.8701696742791682,16,187,17,385267]
[652,43.47075646827375,1.3286313554272056,6,185,407,58032]
[492,196.7786967311264,3.8155338435899466,19,43,979,255831]
[964,63.1893002640459,4.564283876679838,9,17,79,354821]
[512,200.22795835202302,1.430383208207786,16,31,274,84848]
[762,2.6134998715998146,2.6360505039338022,2,118,618,396988]
[90,4.286965439636475,2.814553586067632,19,65,381,267437]
[536,70.01167145399403,0.3475220955442637,1,161,154,323594]
[18,15.84733065690411,3.2189836201723665,4,85,432,134305]
[742,16.82950015083375,3.0871297139674425,21,144,665,223207]
[329,204.51779185447185,4.080344628309831,3,134,474,198562]
[969,79.48908734577991,3.31654264125973,8,130,218,73184]
[395,133.62898791083356,0.7539866876322776,20,156,578,244120]
[486,21.353045966188077,2.2300542111042887,14,169,235,362978]
[927,50.816308908003485,3.3793428575154394,20,116,116,233922]
[672,62.59328928064763,3.9132343395613134,13,105,524,395550]
[863,94.94683524194316,1.939596195006743,2,157,600,6587]
[785,17.41250130118289,0.004035145975649357,9,191,219,230745]
[934,180.1233556045937,2.6569068781100214,24,143,325,45503]
[278,193.0433057267953,4.724446765612811,2,162,492,161272]
[608,116.35095344441291,2.6866536040324718,8,107,762,118113]
[60,44.079527925686904,0.384987787110731,29,196,891,51618]
[2,80.68539614360739,1.5445079084020108,4,70,198,315269]
[980,190.84788932840928,4.057996732881293,11,115,208,93812]
[887,143.06155478088147,2.529650835786015,13,160,283,271322]
[815,138.61163414546678,3.787719360552728,1,75,386,344443]
[648,29.671669778299407,0.01090694684535265,29,134,247,354196]
[605,162.4959926656109,3.3718717959709466,2,79,460,242048]
[90,171.14193100571887,2.4303381249774247,9,144,734,290793]
[779,29.103359472806815,3.982669197721407,1,160,485,76032]
[176,42.92954187201262,0.3076564846560359,24,64,93,128795]
[677,199.29697765020896,0.8768675941973925,28,80,76,297835]
[127,162.80268765753212,1.0802839952521026,27,128,405,80725]
[224,82.07267172024659,2.8064642345998436,11,92,783,156621]
[314,152.1752250569792,3.73625413980335,14,24,818,184839]
[841,160.3585400227764,0.3623812715522945,14,113,136,366636]
[902,147.88703345310583,1.9439519185107201,9,39,339,291946]
[617,172.33941164607313,3.2828974560834467,8,149,266,350081]
[954,122.76798012676583,0.9705272561404854,23,31,915,255358]
[605,131.25669688717443,3.887699000770226,26,173,381,259512]
[967,92.0880668478751,3.643890240928158,15,18,791,254178]
[914,129.5441610692956,2.2436860238667578,18,10,256,353324]
[100,84.96304919784492,2.5491187698207796,25,90,11,334888]
[849,21.24796097807645,4.194504393963143,8,138,340,46011]
[741,207.80007560174556,3.2507186091970652,19,27,382,390509]
[186,0.11479810820401339,4.033973487094045,20,53,896,244143]
[687,46.664237402239365,4.261960129952058,26,23,760,143962]
[610,67.12444812466643,0.5997581325937063,21,77,851,277609]
[227,192.24444165711049,2.084519228665158,28,111,396,177909]
[615,192.794727107343,1.8645751872099936,21,197,684,185056]
[998,112.1935553009754,3.078904446447268,21,42,963,165996]
[602,99.66343229533831,3.6647983361035585,15,102,390,45476]
[914,175.23378214154866,0.7728132721967995,11,173,62,384130]
[557,99.305760934615,4.38750229543075,2,148,507,287865]
[105,22.508037533827157,1.5358622174244374,17,111,694,227659]
[770,46.036155080246395,3.9007785182911903,27,83,520,83246]
[30,12.664448596738298,4.304109065560624,27,19,75,287854]
[217,4.100711229944846,1.5761472983285785,25,64,920,329092]
[771,187.0713829217566,3.5152204637415707,6,170,77,355666]
[461,48.67603868332725,2.510626445291564,29,65,913,397582]
[34,197.8073174686033,3.143463977612555,9,180,78,185574]
[19,185.98792958755308,2.3339165549259633,29,24,365,138021]
[999,36.8864196831844,3.8771707483101636,1,150,179,46222]
[231,28.60902477586913,0.21669021109119058,6,174,805,11314]
[631,65.75154264245995,0.025475432630628347,19,195,438,246202]
[701,36.74466988537629,2.7665445010643452,5,26,667,7505]
[71,181.03623629405106,1.8611308024264872,29,29,970,65369]
[893,40.91092346908084,1.5823499381076545,19,200,897,310224]
[812,63.00359056226909,3.212052695453167,5,47,432,56696]
[81,116.59813869366899,2.8225783177185804,3,168,376,260645]
[912,96.2734604837235,2.23324891529046,23,148,855,136936]
[190,73.98099471193919,3.547652184497565,28,168,879,384540]
[194,14.245407063013761,3.289932298939675,13,158,93,205864]
[100,108.43354583220263,0.21199463866651058,20,143,144,164684]
[203,52.56572218234763,4.584259795956314,27,170,922,70425]
[530,167.46892280150746,4.5814458769746125,17,21,831,239069]
[471,2.3409691615853414,1.4299547765403986,24,200,219,9156]
[213,215.2596817436872,2.4985445162747055,28,82,108,233984]
[328,13.162688654120302,0.9382970281876624,20,53,68,40555]
[529,162.51585234533965,3.103052641963586,2,6,51,58190]
[576,131.84274728573757,3.454577459488064,19,108,176,291450]
[121,122.42324602451434,0.09477610467001796,1,24,258,256423]
[862,113.36471606938142,0.6883297010790557,26,200,376,51784]
[289,12.072875424958957,4.403166072443128,8,56,511,309776]
[126,1.7024704333830778,0.3545275947544724,1,145,145,303750]
[27,150.2578505094323,0.47497247578576207,12,138,308,283837]
[448,24.599720906283164,4.0093717142008245,28,26,304,85870]
[959,178.79100977009918,2.338311078492552,13,171,278,348605]
[723,63.64782534141298,4.065243477234617,6,63,86,341438]
[631,1.1294637903556644,0.7119399018120021,15,40,623,212253]
[843,66.87342327559948,2.3450906993821263,23,164,966,370920]
[550,64.28830311025193,4.709776991512626,1,198,734,99770]
[663,17.950474306354877,4.676759397843853,14,36,471,394188]
[128,116.90821062548264,2.704132671933621,8,10,159,325639]
[973,69.89846209370455,3.88978760689497,29,106,752,297281]
[955,70.56797985264251,1.1068731709383428,18,48,840,14888]
[985,57.41931277722831,4.562673697946593,29,198,73,88567]
[320,188.19785267605926,0.6999545765575022,14,200,374,143332]
[135,135.7003530711443,0.8896432770416141,23,160,587,209522]
[376,67.29721397750335,0.617321307072416,20,167,789,326324]
[355,128.8578241387462,0.20693578058853745,3,43,772,88647]
[777,95.69238444582426,4.200461806030944,9,185,677,372924]
[827,44.1644450132528,3.431259182980284,25,39,96,203777]
[439,66.53630524158255,2.0461628725752234,11,172,947,329517]
[235,156.94662570912303,2.419312725542113,28,44,755,115566]
[970,172.4487941358793,2.326543612871319,18,37,997,260276]
[138,48.969261502365214,3.1318477645982057,19,166,275,175232]
[613,81.51002792510556,4.44141766638495,16,107,232,289892]
[663,152.0694751064524,0.2745401381980628,7,1,811,84786]
[954,92.64507869675134,2.9154214542359114,6,155,318,25606]
[660,89.9249575349547,0.15284149907529354,26,10,880,236538]
[527,69.78389622699332,1.091271280311048,6,126,695,80712]
[49,100.36076812113951,2.9073848540429026,6,185,134,320001]
[169,35.27708663372463,1.5409395971801132,1,116,111,183308]
[820,152.65005534348722,2.583171329461038,23,58,902,20507]
[250,148.399172014208,4.45651468471624,2,114,209,236690]
[540,83.87611238292251,3.6911398614756763,6,120,685,333285]
[303,18.461702257084056,1.8708750698715448,8,10,398,122351]
[535,70.48848839499856,4.456845811801031,14,66,234,182799]
[602,131.4873310301636,1.643263860605657,20,141,250,50118]
[332,175.35188414333882,2.1619378204923123,24,170,536,88522]
[486,224.29512931533057,2.0595766010228544,23,138,846,134780]
[913,18.53557474201016,4.294445338891819,26,112,988,215687]
[72,87.4068918778731,2.62548356433399,14,56,321,175302]
[279,183.2197187120842,1.7119511880446225,19,44,157,157937]
[402,135.33624968896993,0.34779085544869304,23,58,636,251256]
[568,54.76063528654622,2.8888902673497796,20,48,378,309773]
[918,184.741822205181,1.32237363839522,14,135,466,381463]
[250,212.97649178580903,2.8609343839343637,20,82,929,290759]
[299,39.555256342311594,3.2743392791599035,19,125,988,243725]
[401,159.306940112536,4.134977497160435,23,72,331,54216]
[922,133.04319429652546,0.7337835419457406,16,180,991,323069]
[673,123.63046591412846,3.107504235813394,2,173,247,86731]
[275,21.96096717026614,1.3535407464951277,1,75,243,123551]
[537,0.8424862817806548,2.7266271016560495,5,138,77,267327]
[149,44.29801100450258,4.02031313511543,17,100,812,116484]
[256,27.477147801567916,2.6891978352796286,10,175,415,325502]
[473,6.545811757528809,2.931459902320057,26,174,853,339837]
[179,32.889636861233,2.5101508933585137,22,42,822,2847]
[117,16.50513276446178,2.766660168999806,21,186,851,249518]
[101,90.14552041864175,4.13589377887547,22,131,191,289175]
[494,2.8997549280999153,3.117108545266092,2,197,375,127525]
[202,126.27519733690296,1.6858434048481286,13,47,580,358862]
[127,87.13374091156423,4.994674333138391,12,45,64,355604]
[411,179.68658712253833,3.200137746753171,15,22,301,63285]
[3,16.75389275020209,2.9144940013065934,25,73,801,31660]
[611,190.97248183785354,0.13629791676066816,19,104,885,261614]
[965,43.51852962343192,3.0923699657432735,13,54,724,53906]
[742,184.25601351834004,2.3314865166321397,2,47,931,62669]
[368,113.52856519781888,2.754802769050002,14,173,128,373273]
[241,134.14503182908362,4.095949252368882,20,139,7,49914]
[589,115.08759135471479,3.3385205699596554,29,92,729,144450]
[71,132.56140600064774,4.428306567715481,18,175,924,147026]
[677,18.73849548464942,1.4796757069416344,17,91,192,252758]
[113,91.53336189773417,0.28790967306122184,6,191,402,113304]
[354,46.1965056845322,0.44070623465813696,27,182,658,92386]
[146,108.96307289174288,1.4354793226812035,18,19,681,335023]
[666,139.37188484109916,4.611410760553554,20,134,308,317575]
[328,60.94605110079081,3.912961441092193,29,101,622,384]
[127,63.97124255733732,0.5763054534327239,18,31,579,216450]
[743,25.215650843695386,0.39031848893500865,26,132,480,90826]
[151,194.820073406641,2.959730114089325,24,163,34,386574]
[432,205.03829128936644,0.9366631077136844,13,101,491,393943]
[752,16.193285184168616,4.6115446905605495,29,140,781,202430]
[341,216.58821396750199,4.694841023301706,10,50,808,49640]
[712,63.84758527811501,2.4224230146501213,18,143,258,374968]
[15,166.64455513770517,4.382012938149273,14,139,801,306525]
[142,31.474349885047356,3.829297680640593,14,25,743,320980]
[572,92.85037702923448,4.288653605617583,23,187,296,60375]
[686,0.4808770802593871,1.7839198338333517,19,105,208,229416]
[666,57.83517913006765,4.61908032069914,2,43,543,290513]
[158,64.07848703424996,4.382721196161583,5,51,227,28614]
[930,96.3337255744759,1.6576706699561328,1,61,252,244240]
[449,104.43812700779807,4.856587368994951,11,26,867,92786]
[518,86.85538382279294,3.2280882308259606,12,170,109,120132]
[562,115.23062971254998,2.2048303636256605,29,33,575,185264]
[492,54.69351099553045,0.989435164956376,29,73,593,81496]
[340,177.42452255521485,1.7476513853762299,23,82,105,163177]
[926,128.13463469114308,1.0124585835728794,24,75,81,386133]
[656,99.28160044203494,2.431600419804454,17,65,645,158138]
[944,126.02195894279232,4.786772548686713,9,177,312,276011]
[758,92.93549528234186,2.0427314389962703,5,171,952,198302]
[964,11.99517609235974,3.025008641416207,9,15,192,378079]
[734,120.93173417124885,4.810761584667489,25,1,388,166111]
[346,111.31783467538435,1.8209708470385522,29,9,157,33534]
[269,75.02549597394676,2.059135640738532,15,116,663,276424]
[530,47.616015124826646,2.225578729994595,8,69,863,248417]
[88,200.21774161435644,0.40639171143993735,29,161,179,229737]
[91,84.36790814958673,4.480786462081596,17,45,248,199915]
[415,203.83214811468903,0.8403758821077645,3,39,677,89125]
[786,213.21830987087472,2.983081464190036,14,37,445,153618]
[617,76.32379564846235,1.690828922437504,25,67,374,42505]
[940,93.61953663847802,1.705351882847026,17,15,72,127365]
[465,194.12037767821954,3.136547808535397,16,7,82,120429]
[43,120.68032708683765,1.5751579077914357,27,63,532,249969]
[380,0.560240668869292,4.463873909553513,1,158,117,389685]
[638,55.634662180972526,3.4504837240092456,7,63,689,146247]
[864,203.1323177457375,1.9456620723940432,18,136,815,269426]
[530,47.35148016224502,1.4210186002310365,28,132,785,191955]
[856,98.87165147011962,1.2532687978819013,11,41,174,167009]
[1000,203.1527522073545,3.1618814228568226,20,11,98,162140]
[238,71.9365178495854,3.3516975538805127,2,172,149,118359]
[371,142.33032664727645,0.961796942865476,14,193,577,112661]
[449,155.3601793062233,3.48029293701984,19,195,383,379521]
[111,88.17280731656047,2.4020936130546033,21,27,131,175407]
[86,121.6914270638807,0.6336631532758474,26,81,331,9376]
[882,70.99695361877977,0.902071442687884,20,128,308,125037]
[113,34.36773490993994,2.98890964477323,14,123,128,142135]
[679,63.33732821167418,0.7547709962818772,4,66,580,187940]
[129,144.3548227129013,0.7502405461855233,19,113,414,42052]
[943,21.49416239341715,3.7938778719399124,2,148,719,182981]
[355,73.65411200794037,3.9587359654251486,6,7,778,269455]
[406,98.97493781460322,0.7765451376326382,24,157,498,239]
[457,183.59124540585555,0.5450511618983,22,178,590,394736]
[27,203.5132363231727,4.8708814405836165,18,86,222,252553]
[773,73.50615492034704,2.94645962305367,9,146,178,59476]
[143,124.08723315603325,1.838631333084777,7,172,39,53790]
[513,3.3261978799121508,1.291210848139599,18,111,876,21422]
[103,140.92540765768166,3.0609257298056036,9,48,294,31405]
[750,78.96329672051445,0.21287981187924743,8,144,406,215690]
[62,48.42080778601566,3.270375053398311,22,175,471,333627]
[472,44.88136338753153,2.038305897731334,4,64,268,239705]
[187,119.77681062766692,1.100323685677722,26,4,982,10756]
[70,140.13696460463444,4.2157345288433135,23,195,936,312033]
[51,64.53704818089349,3.102197521366179,15,69,347,288910]
[912,111.28306903416772,2.752754291286692,27,10,725,3112]
[749,20.34176390344044,0.9620296664070338,26,175,807,110049]
[143,192.05900213172055,0.8383179805241525,12,170,282,81034]
[104,194.29705596284103,3.2097007369156927,29,34,301,101939]
[567,186.7688074175498,4.012563517317176,2,104,81,300992]
[806,19.94486360985963,3.575420770794153,12,54,419,117093]
[934,178.42853894200525,4.981987215578556,24,0,493,178759]
[666,21.723294812417596,1.9418714952189475,24,181,855,386198]
[552,100.1322937992044,1.2836820620577782,27,70,180,60724]
[796,89.28297538182777,1.7160237464122474,26,124,908,364769]
[446,38.61999820093746,4.633284707088023,21,182,201,16396]
[498,192.57516451126722,2.025208412669599,13,153,561,16047]
[280,132.23493762582174,3.531191758811474,25,159,183,193658]
[818,119.51421879479923,2.22089140326716,18,170,527,94733]
[243,188.15885768473453,1.5821351343765855,21,23,776,262119]
[820,134.56916238278754,3.6383432056754827,27,96,874,204619]
[621,119.32720723567179,3.3592199708800763,17,9,317,52682]
[590,109.5656903190714,0.8410667825955898,13,155,106,270581]
[53,87.56733527065482,2.3148098529782146,6,92,344,222442]
[934,154.1003381148376,4.170607439009473,19,0,2,213620]
[208,221.64412762480504,3.556318267947063,14,188,295,282505]
[733,68.62427845500721,3.7801964313257486,15,85,352,11596]
[428,86.73489755127923,4.306913021719083,26,88,111,40571]
[656,172.09676383924906,2.627940778620541,16,158,264,23942]
[887,41.340720212690385,4.471453161677346,9,119,88,118684]
[957,120.8756238807788,3.7493571045342833,14,137,895,200208]
[860,186.94896902809649,0.4705380368977785,11,85,971,144869]
[572,68.13080983861104,3.1491373281460255,2,155,167,384599]
[565,148.1889159225068,4.877412938512862,20,184,988,330177]
[473,17.83266196061605,4.596227490110323,5,40,439,297297]
[356,100.64443443798432,2.86320777493529,9,96,711,319414]
[838,27.608527530540943,3.2216656277887523,1,143,326,3869]
[56,95.15306502077671,0.4888079722877592,23,77,780,385317]
[234,104.23384697633418,1.2036366772372276,7,49,152,168556]
[722,149.74314141902548,3.012357240077108,5,176,782,229167]
[455,200.8742957386871,4.573175308760256,2,102,510,103051]
[879,66.76618356422395,1.7883333039935678,20,169,249,308267]
[141,24.431283461570526,3.2346812973264605,17,197,13,84362]
[900,154.04467633654616,4.904840356903151,17,105,87,27755]
[780,113.31495031846724,0.014780296478420496,9,26,13,199587]
[730,166.30316961767565,4.512110729701817,27,153,258,350146]
[72,28.324187477533183,0.7891292334534228,21,86,965,225868]
[680,137.075833574597,2.627837681211531,16,107,26,79199]
[286,51.34770133538195,3.1874057685490698,26,173,618,253737]
[810,169.97533910984527,0.1336333656217903,12,22,20,177888]
[186,40.94902337470898,0.17784332856535912,10,139,912,107278]
[854,96.62059825605287,2.734404975781217,1,161,105,247433]
[290,18.827858368044513,4.605357019463554,21,109,947,115643]
[51,99.90267143863302,3.933488493785262,13,84,925,120150]
[843,168.50624052593537,1.245621443958953,7,87,80,101288]
[889,137.04060421433948,2.434316653525457,21,49,3,336278]
[323,23.574649888126636,2.0862387015949935,6,82,861,73961]
[843,6.798367652748143,4.282587136840448,16,123,141,162589]
[612,54.84046609295552,4.2065839597489685,20,118,108,168074]
[995,49.10794432704813,3.6625914508476853,27,70,28,363237]
[432,19.297175201083785,3.275845170719549,24,171,983,370670]
[31,96.99786771242267,0.5575305502861738,13,6,235,48353]
[741,113.76921914727787,4.852904527215287,25,150,58,57804]
[381,109.06193518567349,1.5225757926236838,25,58,791,159823]
[850,1.216716926801387,1.0552843986079097,4,18,615,241387]
[839,2.1166543473899084,0.6574103864841163,24,178,202,190202]
[136,88.09880317711533,3.5555430746171623,11,170,647,360908]
[865,109.89630255226369,1.4442186639644206,16,146,417,92259]
[584,0.9174785272513448,4.76254848530516,13,187,944,81671]
[352,84.2149764570708,1.5046401601284742,16,55,46,176323]
[373,25.666242240481626,4.015302411280572,13,156,555,333925]
[918,83.1124744517323,2.4250867415685207,3,44,314,364413]
[801,83.55825465877416,2.855485922191292,2,130,206,79045]
[510,9.714397967133122,3.171413380187005,22,147,220,119721]
[179,76.14072124691776,1.9551163318101317,22,135,131,248433]
[275,176.04257283568072,3.5218585282564163,26,29,731,265054]
[478,217.81039064373013,0.3283095534425229,7,162,857,160576]
[2,177.65596805361506,4.279362851521,21,11,887,95266]
[225,154.28094103141814,2.691209279000759,1,145,49,137764]
[466,141.34788767164358,1.0876546357758343,18,16,62,309478]
[984,54.71216413761287,4.1289092937950045,8,8,82,78510]
[692,5.112040065584522,3.121406201971695,10,51,67,98173]
[508,142.2271706224482,4.522799957776442,2,37,408,37659]
[832,104.36183847511462,3.5398267139680684,19,151,133,233506]
[253,107.54529000172724,2.1670347766485065,27,16,996,128865]
[653,64.23446440682378,1.8065481178928167,25,18,167,384984]
[922,38.635758360172986,3.0975534103345126,10,127,283,160470]
[540,50.96588784163502,4.107851136941463,14,146,983,354880]
[579,13.121913660285466,2.292535570450127,29,29,342,358137]
[12,40.33329596614561,0.0028240412939339876,24,81,456,378173]
[94,29.443350322236398,3.175095746992156,14,99,502,58761]
[288,131.27172924308292,2.064916609087959,19,7,393,200623]
[633,69.69253736371911,2.055562190944329,18,173,83,75917]
[166,171.95638254021108,3.479838806670159,1,138,146,170024]
[803,93.44876744032564,2.1732653817161918,13,85,869,384526]
[691,161.54119970768724,0.742029839893803,2,24,762,908]
[912,82.66784561313135,1.7874862719327211,20,24,261,164849]
[737,30.663935243153013,4.910342145012692,6,155,59,60672]
[168,14.599971133176018,2.128945952281356,25,38,151,52759]
[318,128.3293321722169,1.9162084080744535,10,116,772,205661]
[630,23.93722240279492,1.7936999665107578,13,87,807,329566]
[659,124.26654609951385,2.975196944316849,12,160,831,142951]
[987,192.26153590819334,2.823806896340102,28,74,634,289497]
[345,1.8025469427219267,0.18401819397695363,13,176,427,20191]
[655,92.7280460149891,4.891715184785426,7,148,458,354662]
[848,160.3961265748968,4.9279526609461755,27,123,825,132450]
[398,206.30104375892085,1.517189828446135,1,83,32,201666]
[167,207.77180354561082,2.4866762303281575,17,153,829,322751]
[164,146.32716874327863,1.2191154202446342,27,69,284,311915]
[417,117.18814653955391,4.074811236932874,8,159,757,328068]
[256,151.23465529074653,2.6643155072815716,14,76,893,10373]
[832,88.19474888513692,1.749059724388644,16,129,50,322463]
[245,166.2388150949034,2.3622876626905054,29,43,350,232637]
[809,152.42190122479542,3.929263324243948,6,93,251,328324]
[150,161.98191690056169,0.17570374184288085,13,167,926,180665]
[189,2.7106795606201675,1.9307879800908267,13,171,556,148369]
[628,169.1006838637214,2.287792442366481,2,183,232,271276]
[669,147.30364013606217,0.06903488421812654,25,75,920,248719]
[831,25.384526507188763,2.1498225547838956,28,11,106,362828]
[246,106.10579488335257,0.47536113881506026,22,54,715,112364]
[70,213.25243942963604,4.601892650825903,2,116,39,372673]
[879,70.29335822292744,0.750956708798185,8,157,608,73524]
[520,72.56192495522625,0.3819512261543423,3,164,631,257479]
[31,118.12595945035343,4.194145676447079,16,114,262,29206]
[923,122.22930906615038,4.017179594375193,5,49,510,81249]
[156,99.78082992993475,4.634191492805257,17,10,369,118261]
[853,101.79525400476305,1.6526284499559551,9,89,582,14632]
[415,202.21559807778183,2.795526983682066,10,68,392,182524]
[721,154.45303577260069,4.428796471329406,23,143,570,378299]
[775,139.2683014300606,0.9679054922889918,19,5,751,231263]
[95,182.89071455334746,2.7174359187483788,2,185,888,84191]
[198,131.6813657642583,2.981453106040135,29,98,273,209653]
[428,75.35349457612345,1.6744070313870907,20,50,706,386006]
[691,169.8213104639249,0.47089934116229415,10,149,966,111672]
[846,199.40194328057262,2.5099217728711665,29,26,294,397497]
[618,187.29840738574148,0.052726680878549814,13,34,477,347957]
[760,41.102182347097255,4.089612294919789,3,150,853,353590]
[512,39.054269425738354,2.314020482590422,7,120,44,375187]
[878,212.77404370775344,0.44092955300584435,19,137,868,30287]
[523,8.286862942637395,3.561117295175791,1,199,70,364874]
[110,15.561265235517284,3.2010069803800434,6,172,597,38226]
[214,76.37343785872078,1.2293024035170674,12,92,884,307347]
[401,44.595427127898056,0.1613832823932171,8,81,349,92248]
[207,17.55750650972243,1.4510162023361772,3,85,600,116811]
[922,194.33201277254875,1.8031057412736118,17,145,36,7320]
[811,180.17930245974426,4.026748880278319,4,193,461,368081]
[149,222.96556748241503,0.8275075606070459,1,32,994,137476]
[492,126.58402754690587,3.8983710983302444,23,179,556,141421]
[78,95.66098632343918,4.6931166388094425,26,95,713,275763]
[851,153.1476714424585,3.1187869573477656,6,177,828,395786]
[392,196.55667325486107,0.5727953999303281,27,139,304,200863]
[294,44.8938335071066,1.8085055064875633,27,25,472,388677]
[241,56.77004838974649,1.4819283736869693,7,125,342,87779]
[476,65.549412096747,2.6366791559848934,9,177,977,210929]
[118,67.47300839156527,0.4139215126633644,13,174,196,281811]
[938,122.93179298397219,1.2046681938227266,1,183,506,263776]
[147,80.15797320361213,2.718070261180401,21,9,858,22881]
[670,176.6718257754495,0.5775014380924404,11,142,995,50830]
[744,102.57713921677308,1.93596146767959,2,103,263,279237]
[198,133.40438028952536,0.4203042609151453,17,2,569,355314]
[488,6.197785552329754,4.802880759816617,14,145,593,81055]
[784,29.69225774427237,2.35612433985807,25,178,609,188374]
[418,132.57615921951736,3.0135133338626474,16,191,580,315437]
[570,150.50831748356563,0.40808715275488794,21,32,777,109838]
[657,111.89421206075343,2.5058947398792952,4,105,223,354061]
[736,53.550468296407196,2.1713771671056747,17,22,348,216365]
[668,16.311256544435736,0.9770561673212796,12,100,831,287763]
[872,2.208411926098797,1.0066469688899815,28,188,838,121230]
[203,69.4333073706713,3.4778592083603144,1,125,510,240124]
[383,104.15922700451,1.041391552425921,11,134,493,101154]
[780,81.10101538898002,2.8894170722924173,13,117,939,120235]
[448,144.9045122673096,3.003195074852556,4,138,79,213655]
[373,116.89845371642258,3.0034887115471065,7,45,877,204261]
[47,77.44686268255666,4.251774885924533,23,10,749,285185]
[749,22.423430112888457,0.3145986283197999,14,22,554,332889]
[593,203.28873859617482,2.9789718380197883,2,137,765,297965]
[371,68.72915299071461,4.45489690406248,23,172,253,288156]
[540,47.305984468046326,3.901105587137863,12,174,653,228567]
[273,49.58679397000694,1.6693859815131873,18,20,691,223688]
[964,147.09207146682897,4.632526433560997,19,37,115,329170]
[178,154.79283387040982,3.8766725780442357,2,121,13,300858]
[881,115.35289767029622,1.8706035485956818,16,11,720,76387]
[991,155.88658632866787,0.153029621578753,19,38,260,399835]
[229,103.65242171574026,0.7790995994582772,13,22,402,220542]
[705,47.46308923838145,0.042501812567934394,26,58,690,296469]
[606,29.645235360363916,2.9333164857234806,13,171,174,50105]
[631,25.31870064246049,1.1654669046401978,24,77,272,307149]
[326,6.361620107652344,1.4622896281071007,27,141,363,305036]
[571,102.80034616636043,1.9962022127583623,9,77,1,66950]
[464,163.7681299723176,2.492547850124538,1,61,445,332188]
[516,99.87203226082403,3.3181990939192474,13,97,703,54469]
[854,104.60504566003934,4.204476848244667,26,160,504,330372]
[770,106.75269844520126,4.5467505673877895,14,18,253,396968]
[900,62.53008815154306,4.672799864783883,5,134,691,357948]
[862,103.3960696750448,2.436601014342159,29,119,531,194309]
[432,168.10856387381477,4.863217392703518,13,81,971,318100]
[698,126.87327678648312,1.831879144301638,1,147,282,113934]
[871,124.2571836054783,3.0450037063565105,12,175,881,48859]
[284,83.81536992545337,4.972278435016051,9,160,461,114093]
[903,94.25648752961429,3.838884453289211,26,85,682,68879]
[652,78.23325027532044,0.41574104339815676,13,172,946,205256]
[337,64.63259493110674,4.4135256262961775,18,187,993,90819]
[758,10.06854660178785,0.45131490333005786,23,102,956,56001]
[408,53.85747022616264,4.3291045690421015,23,0,70,139643]
[24,85.12518880640631,4.720050522591919,27,41,917,212957]
[291,220.73047223485628,4.970511960564181,1,78,541,218415]
[469,188.04227362733303,3.029146180488169,17,148,437,238707]
[797,103.84178730767603,2.0425306807737797,4,47,862,140785]
[490,165.6104576494469,2.1693864453118294,8,187,435,48923]
[912,135.3726304553995,2.066555357305333,12,98,353,285883]
[278,138.0014571178172,4.566557804355398,7,48,779,117219]
[868,110.85723168102953,2.0952360332012177,8,175,866,178067]
[511,27.13575954149687,4.076013080775738,12,69,353,296823]
[225,109.62468102079697,4.417999647557735,15,89,406,62803]
[973,188.75994396979658,0.060202962486073375,4,46,866,154342]
[494,207.6623990249487,0.46260329778306186,4,123,85,291172]
[443,169.52881357824276,3.6833693797234446,11,6,634,42315]
[793,16.39322616157074,4.719135980121791,6,46,861,267967]
[387,103.21938143579753,4.593815937405452,29,141,66,309672]
[880,91.34315863665637,1.6477771627251059,18,147,216,208843]
[826,203.95357234787485,2.8388411388732493,10,103,576,357371]
[55,189.19659452004836,2.994748855708167,25,58,522,55227]
[82,106.14284858201772,4.9332112551201135,14,107,535,269600]
[870,25.54716461052619,4.0768773190211505,20,10,102,197319]
[661,28.79088066538953,2.471422660164535,18,148,267,374383]
[281,0.8428934206235917,1.7552372708451003,6,99,683,373915]
[357,108.10115395266563,3.020404460839927,25,84,531,47865]
[277,190.40661859846685,2.2626947588287294,6,18,785,382538]
[112,5.556516220933921,2.388086540158838,1,59,209,126876]
[612,144.15027723773358,3.041813130257651,16,61,490,125415]
[893,118.19127685180057,2.6580938475672156,9,133,301,211365]
[714,163.5864238819776,0.23231277125887573,9,122,402,230676]
[272,83.24981533233631,0.8560720819514245,26,102,534,71947]
[25,200.96544851903164,3.239592572208494,23,196,765,310704]
[512,187.96439561827899,1.2805733911227435,14,24,514,149452]
[475,55.4834352205271,1.8921762390527874,8,190,181,371719]
[260,111.89812448880637,2.4402627639938146,9,47,406,227553]
[716,153.5877452261223,4.797587732318789,22,25,877,165386]
[857,113.70826087579094,0.446012468310073,15,186,87,234257]
[231,117.49674573240868,4.964035450248048,18,129,721,326790]
[313,139.54865769491656,2.0287396921776235,8,58,957,264947]
[277,62.67051209982157,1.7609231371898204,22,90,432,62345]
[568,81.41859556565858,1.4921618066728115,2,142,723,106094]
[473,184.42612107089653,2.892869772622362,27,183,777,358578]
[445,70.39772657879881,3.033721299143508,17,27,409,388974]
[371,86.46958917151377,4.512778774369508,7,83,324,142474]
